,TickerSymbol,ContractName,Open,High,Low,Close,Settlement,Volume,OpenInterest,Date
363,PEGAS G8BM072023,Jul-2023,24.7,25.0,24.35,24.35,24.849,20.0,346,2023-06-02T00:00:00.0000000
364,PEGAS G8BM072023,Jul-2023,26.175,28.7,26.175,28.7,29.971,21.0,367,2023-06-05T00:00:00.0000000
365,PEGAS G8BM072023,Jul-2023,28.6,28.6,26.5,26.5,26.416,61.0,429,2023-06-06T00:00:00.0000000
366,PEGAS G8BM072023,Jul-2023,26.25,28.0,26.2,28.0,27.82,101.0,530,2023-06-07T00:00:00.0000000
367,PEGAS G8BM072023,Jul-2023,29.8,29.8,29.0,29.0,28.57,2.0,531,2023-06-08T00:00:00.0000000
368,PEGAS G8BM072023,Jul-2023,30.0,31.05,29.75,31.05,33.627,27.0,554,2023-06-09T00:00:00.0000000
369,PEGAS G8BM072023,Jul-2023,31.0,33.5,31.0,33.5,32.655,6.0,560,2023-06-12T00:00:00.0000000
370,PEGAS G8BM072023,Jul-2023,31.2,34.9,30.2,34.9,37.603,32.0,622,2023-06-13T00:00:00.0000000
371,PEGAS G8BM072023,Jul-2023,36.7,40.3,35.1,40.3,39.969,108.0,725,2023-06-14T00:00:00.0000000
372,PEGAS G8BM072023,Jul-2023,43.9,50.4,40.9,41.3,42.599,47.0,767,2023-06-15T00:00:00.0000000
373,PEGAS G8BM072023,Jul-2023,36.1,38.0,36.1,36.9,36.739,6.0,773,2023-06-16T00:00:00.0000000
374,PEGAS G8BM072023,Jul-2023,34.1,35.4,34.1,35.4,36.497,12.0,815,2023-06-19T00:00:00.0000000
375,PEGAS G8BM072023,Jul-2023,39.0,40.7,39.0,40.7,40.644,21.0,826,2023-06-20T00:00:00.0000000
376,PEGAS G8BM072023,Jul-2023,40.35,40.5,39.5,40.5,38.619,27.0,853,2023-06-21T00:00:00.0000000
377,PEGAS G8BM072023,Jul-2023,38.4,38.4,37.3,37.3,35.7,106.0,952,2023-06-22T00:00:00.0000000
378,PEGAS G8BM072023,Jul-2023,34.5,34.5,34.0,34.1,34.176,65.0,1154,2023-06-23T00:00:00.0000000
379,PEGAS G8BM072023,Jul-2023,36.25,36.275,34.25,34.8,33.688,195.0,1322,2023-06-26T00:00:00.0000000
380,PEGAS G8BM072023,Jul-2023,34.25,34.7,33.75,34.7,36.007,26.0,1348,2023-06-27T00:00:00.0000000
381,PEGAS G8BM072023,Jul-2023,35.5,36.9,35.2,35.9,35.936,76.0,10583,2023-06-28T00:00:00.0000000
382,PEGAS G8BM072023,Jul-2023,34.3,35.8,34.3,35.8,36.8,165.0,10091,2023-06-29T00:00:00.0000000
383,PEGAS G8BM082023,Aug-2023,,,,,39.025,,9465,2023-06-30T00:00:00.0000000
384,PEGAS G8BM082023,Aug-2023,37.5,37.8,37.5,37.8,35.935,16.0,9476,2023-07-03T00:00:00.0000000
385,PEGAS G8BM082023,Aug-2023,35.3,36.9,35.3,36.9,36.939,44.0,9661,2023-07-04T00:00:00.0000000
386,PEGAS G8BM082023,Aug-2023,36.2,37.35,36.2,36.9,36.045,84.0,9712,2023-07-05T00:00:00.0000000
387,PEGAS G8BM082023,Aug-2023,35.3,35.3,34.1,34.1,33.99,46.0,9701,2023-07-06T00:00:00.0000000
388,PEGAS G8BM082023,Aug-2023,34.95,35.8,34.5,34.5,35.009,39.0,9740,2023-07-07T00:00:00.0000000
389,PEGAS G8BM082023,Aug-2023,35.0,35.1,32.6,33.0,32.2,74.0,9762,2023-07-10T00:00:00.0000000
390,PEGAS G8BM082023,Aug-2023,32.4,32.4,31.5,31.7,30.94,24.0,9786,2023-07-11T00:00:00.0000000
391,PEGAS G8BM082023,Aug-2023,30.5,31.2,28.9,28.9,29.075,64.0,9839,2023-07-12T00:00:00.0000000
392,PEGAS G8BM082023,Aug-2023,29.0,29.0,28.3,28.5,28.8,162.0,9957,2023-07-13T00:00:00.0000000
393,PEGAS G8BM082023,Aug-2023,29.9,30.6,29.8,30.6,27.557,26.0,9975,2023-07-14T00:00:00.0000000
394,PEGAS G8BM082023,Aug-2023,27.0,27.9,26.8,27.2,26.725,24.0,10045,2023-07-17T00:00:00.0000000
395,PEGAS G8BM082023,Aug-2023,28.25,28.25,27.55,28.2,29.135,99.0,10148,2023-07-18T00:00:00.0000000
396,PEGAS G8BM082023,Aug-2023,28.925,30.0,28.925,29.15,29.16,51.0,10229,2023-07-19T00:00:00.0000000
397,PEGAS G8BM082023,Aug-2023,28.5,29.55,28.5,29.5,29.8,148.0,10468,2023-07-20T00:00:00.0000000
398,PEGAS G8BM082023,Aug-2023,32.0,32.5,29.575,29.6,30.261,175.0,10656,2023-07-21T00:00:00.0000000
399,PEGAS G8BM082023,Aug-2023,30.4,32.2,30.4,32.2,32.6,122.0,10742,2023-07-24T00:00:00.0000000
400,PEGAS G8BM082023,Aug-2023,32.89,35.0,32.405,35.0,35.0,71.0,10805,2023-07-25T00:00:00.0000000
401,PEGAS G8BM082023,Aug-2023,36.25,36.4,32.85,33.1,31.646,250.0,11043,2023-07-26T00:00:00.0000000
402,PEGAS G8BM082023,Aug-2023,30.3,31.0,30.25,30.7,30.572,85.0,11114,2023-07-27T00:00:00.0000000
403,PEGAS G8BM082023,Aug-2023,28.6,28.7,28.0,28.3,28.184,154.0,11207,2023-07-28T00:00:00.0000000
404,PEGAS G8BM092023,Sep-2023,29.8,29.8,28.9,29.0,30.265,187.0,11380,2023-07-31T00:00:00.0000000
405,PEGAS G8BM092023,Sep-2023,31.4,31.4,30.35,30.35,29.38,72.0,11446,2023-08-01T00:00:00.0000000
406,PEGAS G8BM092023,Sep-2023,30.0,30.45,30.0,30.45,30.725,10.0,11456,2023-08-02T00:00:00.0000000
407,PEGAS G8BM092023,Sep-2023,32.2,32.7,32.2,32.7,32.625,25.0,11481,2023-08-03T00:00:00.0000000
408,PEGAS G8BM092023,Sep-2023,31.3,31.3,30.55,30.8,30.994,8.0,11489,2023-08-04T00:00:00.0000000
409,PEGAS G8BM092023,Sep-2023,31.8,33.0,31.75,33.0,32.45,43.0,11588,2023-08-07T00:00:00.0000000
410,PEGAS G8BM092023,Sep-2023,31.7,32.1,31.7,32.1,33.35,265.0,11843,2023-08-08T00:00:00.0000000
411,PEGAS G8BM092023,Sep-2023,36.5,44.0,36.5,41.7,41.723,87.0,11929,2023-08-09T00:00:00.0000000
412,PEGAS G8BM092023,Sep-2023,38.6,40.6,38.6,39.5,38.96,36.0,11975,2023-08-10T00:00:00.0000000
413,PEGAS G8BM092023,Sep-2023,38.3,38.3,37.9,37.9,36.774,15.0,11990,2023-08-11T00:00:00.0000000
414,PEGAS G8BM092023,Sep-2023,37.0,37.0,36.85,36.9,35.677,10.0,12000,2023-08-14T00:00:00.0000000
415,PEGAS G8BM092023,Sep-2023,37.8,38.2,37.8,38.2,40.252,70.0,12070,2023-08-15T00:00:00.0000000
416,PEGAS G8BM092023,Sep-2023,39.95,40.75,39.1,39.55,39.165,541.0,12611,2023-08-16T00:00:00.0000000
417,PEGAS G8BM092023,Sep-2023,40.0,41.0,38.7,38.7,38.5,23.0,12629,2023-08-17T00:00:00.0000000
418,PEGAS G8BM092023,Sep-2023,37.75,38.5,37.75,38.5,38.034,28.0,12657,2023-08-18T00:00:00.0000000
419,PEGAS G8BM092023,Sep-2023,41.0,41.35,39.9,41.25,42.478,23.0,12675,2023-08-21T00:00:00.0000000
420,PEGAS G8BM092023,Sep-2023,42.15,45.85,42.15,45.85,44.431,10.0,12685,2023-08-22T00:00:00.0000000
421,PEGAS G8BM092023,Sep-2023,43.4,43.4,39.7,40.2,39.02,67.0,12747,2023-08-23T00:00:00.0000000
422,PEGAS G8BM092023,Sep-2023,34.25,35.4,33.7,34.69,33.997,271.0,12973,2023-08-24T00:00:00.0000000
423,PEGAS G8BM092023,Sep-2023,36.45,36.45,36.3,36.3,36.812,23.0,12995,2023-08-25T00:00:00.0000000
424,PEGAS G8BM092023,Sep-2023,37.35,40.0,37.35,39.85,40.1,107.0,13067,2023-08-28T00:00:00.0000000
425,PEGAS G8BM092023,Sep-2023,38.9,39.0,37.6,37.6,37.4,285.0,13270,2023-08-29T00:00:00.0000000
426,PEGAS G8BM092023,Sep-2023,35.95,38.0,35.95,38.0,37.84,105.0,13376,2023-08-30T00:00:00.0000000
427,PEGAS G8BM102023,Oct-2023,,,,,36.897,10.0,1446,2023-08-31T00:00:00.0000000
428,PEGAS G8BM102023,Oct-2023,36.375,36.5,36.375,36.5,36.945,66.0,1572,2023-09-01T00:00:00.0000000
429,PEGAS G8BM102023,Oct-2023,36.7,36.7,35.1,35.4,34.977,117.0,1689,2023-09-04T00:00:00.0000000
430,PEGAS G8BM102023,Oct-2023,34.75,35.75,34.75,35.2,35.862,120.0,1809,2023-09-05T00:00:00.0000000
431,PEGAS G8BM102023,Oct-2023,35.6,35.6,32.965,32.965,32.778,79.0,1877,2023-09-06T00:00:00.0000000
432,PEGAS G8BM102023,Oct-2023,33.0,34.2,32.5,32.5,34.15,43.0,1925,2023-09-07T00:00:00.0000000
433,PEGAS G8BM102023,Oct-2023,36.55,36.75,35.8,35.8,35.9,14.0,1939,2023-09-08T00:00:00.0000000
434,PEGAS G8BM102023,Oct-2023,38.9,38.9,38.05,38.22,37.461,118.0,2057,2023-09-11T00:00:00.0000000
435,PEGAS G8BM102023,Oct-2023,37.4,37.4,36.15,36.3,36.359,128.0,2254,2023-09-12T00:00:00.0000000
436,PEGAS G8BM102023,Oct-2023,37.1,37.35,36.8,36.8,38.156,96.0,2349,2023-09-13T00:00:00.0000000
437,PEGAS G8BM102023,Oct-2023,37.7,37.7,36.9,36.9,36.976,53.0,2402,2023-09-14T00:00:00.0000000
438,PEGAS G8BM102023,Oct-2023,36.1,37.85,36.0,37.85,37.743,13.0,2408,2023-09-15T00:00:00.0000000
439,PEGAS G8BM102023,Oct-2023,37.1,37.1,35.35,35.35,35.937,142.0,2550,2023-09-18T00:00:00.0000000
440,PEGAS G8BM102023,Oct-2023,35.25,38.0,35.25,38.0,37.991,227.0,2786,2023-09-19T00:00:00.0000000
441,PEGAS G8BM102023,Oct-2023,40.6,40.6,37.45,37.65,38.495,64.0,2850,2023-09-20T00:00:00.0000000
442,PEGAS G8BM102023,Oct-2023,37.7,38.7,37.7,38.7,40.494,92.0,2942,2023-09-21T00:00:00.0000000
443,PEGAS G8BM102023,Oct-2023,40.85,41.5,40.2,41.5,40.77,76.0,3018,2023-09-22T00:00:00.0000000
444,PEGAS G8BM102023,Oct-2023,42.0,44.5,41.8,44.4,44.692,197.0,3154,2023-09-25T00:00:00.0000000
445,PEGAS G8BM102023,Oct-2023,41.4,41.4,40.65,40.8,40.313,524.0,3810,2023-09-26T00:00:00.0000000
446,PEGAS G8BM102023,Oct-2023,39.8,40.25,39.35,39.9,39.838,202.0,15641,2023-09-27T00:00:00.0000000
447,PEGAS G8BM102023,Oct-2023,41.0,42.0,41.0,41.3,40.184,358.0,15901,2023-09-28T00:00:00.0000000
448,PEGAS G8BM112023,Nov-2023,43.42,43.42,42.3,42.3,42.22,13.0,13290,2023-09-29T00:00:00.0000000
449,PEGAS G8BM112023,Nov-2023,41.0,41.0,39.65,39.65,39.57,27.0,13314,2023-10-02T00:00:00.0000000
450,PEGAS G8BM112023,Nov-2023,38.665,38.665,36.545,37.6,37.439,171.0,13456,2023-10-03T00:00:00.0000000
451,PEGAS G8BM112023,Nov-2023,38.0,38.6,38.0,38.6,38.82,62.0,13449,2023-10-04T00:00:00.0000000
452,PEGAS G8BM112023,Nov-2023,37.9,37.9,36.7,36.7,36.65,18.0,13466,2023-10-05T00:00:00.0000000
453,PEGAS G8BM112023,Nov-2023,37.75,38.0,37.0,37.0,38.724,102.0,13568,2023-10-06T00:00:00.0000000
454,PEGAS G8BM112023,Nov-2023,41.1,44.45,41.1,43.9,44.2,112.0,13660,2023-10-09T00:00:00.0000000
455,PEGAS G8BM112023,Nov-2023,45.65,49.4,45.65,49.4,49.564,22.0,13674,2023-10-10T00:00:00.0000000
456,PEGAS G8BM112023,Nov-2023,47.6,48.9,45.95,45.95,46.501,56.0,13772,2023-10-11T00:00:00.0000000
457,PEGAS G8BM112023,Nov-2023,48.0,52.95,48.0,52.8,53.162,169.0,13820,2023-10-12T00:00:00.0000000
458,PEGAS G8BM112023,Nov-2023,56.5,56.5,53.2,55.3,53.98,82.0,13869,2023-10-13T00:00:00.0000000
459,PEGAS G8BM112023,Nov-2023,51.8,51.8,48.5,48.5,48.5,36.0,13896,2023-10-16T00:00:00.0000000
460,PEGAS G8BM112023,Nov-2023,47.0,49.25,47.0,49.05,49.159,100.0,13989,2023-10-17T00:00:00.0000000
461,PEGAS G8BM112023,Nov-2023,50.5,51.45,49.82,50.85,50.676,336.0,14291,2023-10-18T00:00:00.0000000
462,PEGAS G8BM112023,Nov-2023,48.4,50.3,46.75,50.3,50.237,107.0,14478,2023-10-19T00:00:00.0000000
463,PEGAS G8BM112023,Nov-2023,51.7,52.3,49.65,50.6,50.656,41.0,14515,2023-10-20T00:00:00.0000000
464,PEGAS G8BM112023,Nov-2023,48.6,51.85,48.4,51.85,51.036,55.0,14683,2023-10-23T00:00:00.0000000
465,PEGAS G8BM112023,Nov-2023,49.7,52.5,48.4,48.4,49.433,68.0,14779,2023-10-24T00:00:00.0000000
466,PEGAS G8BM112023,Nov-2023,50.3,50.8,48.8,49.6,49.614,269.0,14906,2023-10-25T00:00:00.0000000
467,PEGAS G8BM112023,Nov-2023,50.2,50.5,49.2,50.5,50.266,103.0,15007,2023-10-26T00:00:00.0000000
468,PEGAS G8BM112023,Nov-2023,50.1,50.9,49.85,50.25,50.037,76.0,15055,2023-10-27T00:00:00.0000000
469,PEGAS G8BM112023,Nov-2023,51.3,53.2,50.0,50.0,50.014,228.0,15381,2023-10-30T00:00:00.0000000
470,PEGAS G8BM122023,Dec-2023,50.5,50.5,47.2,47.2,47.122,219.0,13984,2023-10-31T00:00:00.0000000
471,PEGAS G8BM122023,Dec-2023,46.5,46.75,45.8,46.25,46.334,61.0,14045,2023-11-01T00:00:00.0000000
472,PEGAS G8BM122023,Dec-2023,46.5,48.25,45.7,48.25,48.185,565.0,14609,2023-11-02T00:00:00.0000000
473,PEGAS G8BM122023,Dec-2023,48.4,49.65,46.5,47.5,47.488,170.0,14779,2023-11-03T00:00:00.0000000
474,PEGAS G8BM122023,Dec-2023,45.0,45.5,44.4,44.4,44.355,69.0,14848,2023-11-06T00:00:00.0000000
475,PEGAS G8BM122023,Dec-2023,45.5,46.0,45.2,45.2,45.213,93.0,14941,2023-11-07T00:00:00.0000000
476,PEGAS G8BM122023,Dec-2023,45.0,45.6,44.5,44.9,44.964,77.0,15013,2023-11-08T00:00:00.0000000
477,PEGAS G8BM122023,Dec-2023,46.4,47.9,46.3,47.9,47.535,160.0,15214,2023-11-09T00:00:00.0000000
478,PEGAS G8BM122023,Dec-2023,46.35,46.45,45.0,45.75,45.928,153.0,15331,2023-11-10T00:00:00.0000000
479,PEGAS G8BM122023,Dec-2023,44.25,46.7,44.25,46.7,47.037,83.0,15402,2023-11-13T00:00:00.0000000
480,PEGAS G8BM122023,Dec-2023,45.65,47.2,45.5,46.7,46.956,149.0,15551,2023-11-14T00:00:00.0000000
481,PEGAS G8BM122023,Dec-2023,48.0,48.1,46.1,46.35,46.321,156.0,15699,2023-11-15T00:00:00.0000000
482,PEGAS G8BM122023,Dec-2023,45.7,46.5,45.0,45.0,45.012,92.0,15788,2023-11-16T00:00:00.0000000
483,PEGAS G8BM122023,Dec-2023,45.0,45.0,44.25,44.25,44.23,119.0,15994,2023-11-17T00:00:00.0000000
484,PEGAS G8BM122023,Dec-2023,46.0,46.0,44.3,45.0,44.771,137.0,16109,2023-11-20T00:00:00.0000000
485,PEGAS G8BM122023,Dec-2023,44.4,44.4,43.25,43.25,43.353,85.0,16246,2023-11-21T00:00:00.0000000
486,PEGAS G8BM122023,Dec-2023,43.8,43.8,42.905,43.55,43.755,101.0,16369,2023-11-22T00:00:00.0000000
487,PEGAS G8BM122023,Dec-2023,44.7,45.8,44.4,45.8,46.248,141.0,16495,2023-11-23T00:00:00.0000000
488,PEGAS G8BM122023,Dec-2023,45.65,46.25,45.65,46.0,46.177,145.0,16685,2023-11-24T00:00:00.0000000
489,PEGAS G8BM122023,Dec-2023,43.6,44.15,43.2,43.2,43.369,254.0,17117,2023-11-27T00:00:00.0000000
490,PEGAS G8BM122023,Dec-2023,42.5,43.9,41.5,42.275,42.212,358.0,17540,2023-11-28T00:00:00.0000000
491,PEGAS G8BM122023,Dec-2023,41.4,42.25,39.5,39.72,39.761,506.0,18089,2023-11-29T00:00:00.0000000
492,PEGAS G8BM012024,Jan-2024,42.0,42.0,42.0,42.0,41.717,9.0,628,2023-11-30T00:00:00.0000000
493,PEGAS G8BM012024,Jan-2024,41.85,43.25,41.5,43.25,43.205,19.0,645,2023-12-01T00:00:00.0000000
494,PEGAS G8BM012024,Jan-2024,41.5,41.5,39.4,39.8,39.587,320.0,937,2023-12-04T00:00:00.0000000
495,PEGAS G8BM012024,Jan-2024,39.2,39.4,37.55,37.55,37.63,287.0,1217,2023-12-05T00:00:00.0000000
496,PEGAS G8BM012024,Jan-2024,38.5,39.1,38.3,39.075,38.87,96.0,1308,2023-12-06T00:00:00.0000000
497,PEGAS G8BM012024,Jan-2024,40.1,40.1,39.3,39.7,39.502,243.0,1629,2023-12-07T00:00:00.0000000
498,PEGAS G8BM012024,Jan-2024,39.595,39.595,38.2,38.2,37.92,155.0,1779,2023-12-08T00:00:00.0000000
499,PEGAS G8BM012024,Jan-2024,36.5,36.8,35.4,35.78,35.766,132.0,1908,2023-12-11T00:00:00.0000000
500,PEGAS G8BM012024,Jan-2024,35.35,35.35,34.35,34.35,34.408,130.0,2001,2023-12-12T00:00:00.0000000
501,PEGAS G8BM012024,Jan-2024,34.9,35.8,34.775,35.8,35.756,155.0,2219,2023-12-13T00:00:00.0000000
502,PEGAS G8BM012024,Jan-2024,34.6,35.4,34.6,34.6,34.59,259.0,2322,2023-12-14T00:00:00.0000000
503,PEGAS G8BM012024,Jan-2024,33.5,33.7,32.5,32.65,32.689,397.0,2694,2023-12-15T00:00:00.0000000
504,PEGAS G8BM012024,Jan-2024,32.6,35.3,32.6,35.0,35.194,186.0,2899,2023-12-18T00:00:00.0000000
505,PEGAS G8BM012024,Jan-2024,33.4,33.4,32.35,32.4,32.606,210.0,3073,2023-12-19T00:00:00.0000000
506,PEGAS G8BM012024,Jan-2024,33.9,33.9,33.0,33.8,33.668,271.0,3315,2023-12-20T00:00:00.0000000
507,PEGAS G8BM012024,Jan-2024,35.0,36.1,34.275,34.5,34.2,234.0,3506,2023-12-21T00:00:00.0000000
508,PEGAS G8BM012024,Jan-2024,33.7,34.5,33.6,34.2,34.449,149.0,3561,2023-12-22T00:00:00.0000000
509,PEGAS G8BM012024,Jan-2024,,,,,35.852,87.0,17509,2023-12-27T00:00:00.0000000
510,PEGAS G8BM012024,Jan-2024,34.4,34.4,32.8,32.8,32.883,138.0,17637,2023-12-28T00:00:00.0000000
511,PEGAS G8BM022024,Feb-2024,,,,,32.443,,14540,2023-12-29T00:00:00.0000000
512,PEGAS G8BM022024,Feb-2024,32.0,32.0,30.85,30.85,30.84,13.0,14553,2024-01-02T00:00:00.0000000
513,PEGAS G8BM022024,Feb-2024,31.6,33.15,31.6,33.15,33.116,484.0,14988,2024-01-03T00:00:00.0000000
514,PEGAS G8BM022024,Feb-2024,33.45,33.95,32.5,33.95,33.893,85.0,15028,2024-01-04T00:00:00.0000000
515,PEGAS G8BM022024,Feb-2024,33.9,34.9,33.9,34.7,34.318,108.0,15128,2024-01-05T00:00:00.0000000
516,PEGAS G8BM022024,Feb-2024,33.35,33.35,31.55,31.65,31.666,115.0,15240,2024-01-08T00:00:00.0000000
517,PEGAS G8BM022024,Feb-2024,31.15,31.425,30.9,30.9,30.885,233.0,15463,2024-01-09T00:00:00.0000000
518,PEGAS G8BM022024,Feb-2024,30.8,31.6,30.8,31.25,31.201,136.0,15581,2024-01-10T00:00:00.0000000
519,PEGAS G8BM022024,Feb-2024,31.0,31.0,30.55,30.9,30.919,132.0,15672,2024-01-11T00:00:00.0000000
520,PEGAS G8BM022024,Feb-2024,31.5,32.25,31.2,32.25,32.236,131.0,15802,2024-01-12T00:00:00.0000000
521,PEGAS G8BM022024,Feb-2024,30.5,30.8,29.775,30.25,30.231,132.0,15915,2024-01-15T00:00:00.0000000
522,PEGAS G8BM022024,Feb-2024,29.8,30.9,29.8,30.1,30.087,115.0,16021,2024-01-16T00:00:00.0000000
523,PEGAS G8BM022024,Feb-2024,29.3,29.35,28.0,28.1,28.1,93.0,16090,2024-01-17T00:00:00.0000000
524,PEGAS G8BM022024,Feb-2024,28.725,29.0,28.425,28.425,28.421,62.0,16140,2024-01-18T00:00:00.0000000
525,PEGAS G8BM022024,Feb-2024,28.7,29.67,28.7,28.85,28.857,220.0,16357,2024-01-19T00:00:00.0000000
526,PEGAS G8BM022024,Feb-2024,27.425,28.2,27.35,28.2,28.204,207.0,16617,2024-01-22T00:00:00.0000000
527,PEGAS G8BM022024,Feb-2024,28.2,28.55,27.675,28.25,28.065,208.0,16714,2024-01-23T00:00:00.0000000
528,PEGAS G8BM022024,Feb-2024,28.8,29.6,28.4,29.6,29.612,210.0,16888,2024-01-24T00:00:00.0000000
529,PEGAS G8BM022024,Feb-2024,29.9,29.9,28.4,28.5,28.516,167.0,17017,2024-01-25T00:00:00.0000000
530,PEGAS G8BM022024,Feb-2024,27.9,29.05,27.75,28.75,28.93,120.0,17136,2024-01-26T00:00:00.0000000
531,PEGAS G8BM022024,Feb-2024,29.7,29.8,28.95,29.2,28.974,99.0,17215,2024-01-29T00:00:00.0000000
532,PEGAS G8BM022024,Feb-2024,28.65,30.4,28.65,30.2,30.354,459.0,17652,2024-01-30T00:00:00.0000000
533,PEGAS G8BM032024,Mar-2024,30.55,31.0,30.2,31.0,31.155,37.0,15583,2024-01-31T00:00:00.0000000
534,PEGAS G8BM032024,Mar-2024,31.3,31.3,30.075,30.075,30.075,124.0,15607,2024-02-01T00:00:00.0000000
535,PEGAS G8BM032024,Mar-2024,29.99,30.25,29.75,30.25,30.194,62.0,15615,2024-02-02T00:00:00.0000000
536,PEGAS G8BM032024,Mar-2024,30.08,30.08,29.4,29.4,29.402,155.0,15727,2024-02-05T00:00:00.0000000
537,PEGAS G8BM032024,Mar-2024,29.3,29.7,29.3,29.625,29.608,145.0,15849,2024-02-06T00:00:00.0000000
538,PEGAS G8BM032024,Mar-2024,29.3,29.7,29.1,29.15,29.117,78.0,15970,2024-02-07T00:00:00.0000000
539,PEGAS G8BM032024,Mar-2024,29.1,29.2,28.35,28.35,28.507,113.0,16083,2024-02-08T00:00:00.0000000
540,PEGAS G8BM032024,Mar-2024,28.1,28.2,27.8,27.8,27.894,89.0,16169,2024-02-09T00:00:00.0000000
541,PEGAS G8BM032024,Mar-2024,27.0,27.1,26.6,26.6,26.593,127.0,16264,2024-02-12T00:00:00.0000000
542,PEGAS G8BM032024,Mar-2024,27.3,27.3,26.15,26.15,26.246,112.0,16373,2024-02-13T00:00:00.0000000
543,PEGAS G8BM032024,Mar-2024,26.0,26.2,25.8,25.825,25.647,84.0,16454,2024-02-14T00:00:00.0000000
544,PEGAS G8BM032024,Mar-2024,26.25,26.25,25.8,25.975,25.949,98.0,16539,2024-02-15T00:00:00.0000000
545,PEGAS G8BM032024,Mar-2024,26.0,26.0,25.4,25.5,25.629,106.0,16755,2024-02-16T00:00:00.0000000
546,PEGAS G8BM032024,Mar-2024,25.5,25.5,24.65,24.65,24.646,213.0,16941,2024-02-19T00:00:00.0000000
547,PEGAS G8BM032024,Mar-2024,24.75,25.35,24.75,25.35,25.347,200.0,17179,2024-02-20T00:00:00.0000000
548,PEGAS G8BM032024,Mar-2024,24.775,25.275,24.75,25.25,25.243,114.0,17353,2024-02-21T00:00:00.0000000
549,PEGAS G8BM032024,Mar-2024,25.25,25.25,24.5,24.5,24.5,103.0,17423,2024-02-22T00:00:00.0000000
550,PEGAS G8BM032024,Mar-2024,24.0,24.5,24.0,24.2,24.201,96.0,17697,2024-02-23T00:00:00.0000000
551,PEGAS G8BM032024,Mar-2024,24.55,25.5,24.25,25.325,25.281,201.0,17723,2024-02-26T00:00:00.0000000
552,PEGAS G8BM032024,Mar-2024,24.85,26.0,24.85,26.0,25.615,69.0,17788,2024-02-27T00:00:00.0000000
553,PEGAS G8BM032024,Mar-2024,26.35,27.3,26.35,27.1,26.96,317.0,17915,2024-02-28T00:00:00.0000000
554,PEGAS G8BM042024,Apr-2024,26.8,26.8,26.15,26.5,26.439,43.0,2610,2024-02-29T00:00:00.0000000
555,PEGAS G8BM042024,Apr-2024,26.8,27.21,26.75,27.21,27.178,88.0,3270,2024-03-01T00:00:00.0000000
556,PEGAS G8BM042024,Apr-2024,26.5,28.25,26.2,28.25,28.216,135.0,3396,2024-03-04T00:00:00.0000000
557,PEGAS G8BM042024,Apr-2024,28.9,29.65,28.7,28.7,28.703,210.0,3578,2024-03-05T00:00:00.0000000
558,PEGAS G8BM042024,Apr-2024,29.65,29.65,27.65,27.65,27.716,62.0,3622,2024-03-06T00:00:00.0000000
559,PEGAS G8BM042024,Apr-2024,27.7,27.8,27.12,27.3,27.124,280.0,3849,2024-03-07T00:00:00.0000000
560,PEGAS G8BM042024,Apr-2024,27.6,27.8,27.1,27.1,27.453,89.0,3867,2024-03-08T00:00:00.0000000
561,PEGAS G8BM042024,Apr-2024,27.5,27.5,26.125,26.3,26.298,199.0,3999,2024-03-11T00:00:00.0000000
562,PEGAS G8BM042024,Apr-2024,25.7,26.205,25.7,26.2,26.18,200.0,4118,2024-03-12T00:00:00.0000000
563,PEGAS G8BM042024,Apr-2024,26.0,26.35,26.0,26.2,26.238,99.0,4206,2024-03-13T00:00:00.0000000
564,PEGAS G8BM042024,Apr-2024,26.1,27.45,26.1,27.45,27.457,75.0,4281,2024-03-14T00:00:00.0000000
565,PEGAS G8BM042024,Apr-2024,27.6,28.4,27.5,28.275,28.216,327.0,4521,2024-03-15T00:00:00.0000000
566,PEGAS G8BM042024,Apr-2024,29.9,30.125,29.7,30.09,30.081,212.0,4735,2024-03-18T00:00:00.0000000
567,PEGAS G8BM042024,Apr-2024,29.75,30.175,29.0,29.95,30.099,125.0,4907,2024-03-19T00:00:00.0000000
568,PEGAS G8BM042024,Apr-2024,29.5,29.6,28.85,28.85,28.866,303.0,5165,2024-03-20T00:00:00.0000000
569,PEGAS G8BM042024,Apr-2024,28.25,28.35,27.35,27.35,27.389,311.0,5360,2024-03-21T00:00:00.0000000
570,PEGAS G8BM042024,Apr-2024,27.95,28.65,27.825,28.65,28.643,279.0,5598,2024-03-22T00:00:00.0000000
571,PEGAS G8BM042024,Apr-2024,29.3,29.6,29.1,29.4,29.408,301.0,6095,2024-03-25T00:00:00.0000000
572,PEGAS G8BM042024,Apr-2024,29.0,29.0,28.0,28.0,28.273,603.0,16577,2024-03-26T00:00:00.0000000
573,PEGAS G8BM042024,Apr-2024,28.35,28.6,27.85,28.5,28.508,304.0,16816,2024-03-27T00:00:00.0000000
574,PEGAS G8BM052024,May-2024,28.35,28.65,28.35,28.65,28.652,6.0,11178,2024-03-28T00:00:00.0000000
575,PEGAS G8BM052024,May-2024,28.0,28.2,27.5,27.5,27.564,220.0,11251,2024-04-02T00:00:00.0000000
576,PEGAS G8BM052024,May-2024,27.1,27.15,26.7,26.7,26.768,163.0,11394,2024-04-03T00:00:00.0000000
577,PEGAS G8BM052024,May-2024,27.25,27.55,27.15,27.5,27.504,165.0,11511,2024-04-04T00:00:00.0000000
